Entidade,Ano,Produção Anual de Plástico,Código_x,Participação na emissão global de plásticos para o oceano,Código_y,Participação da reciclagem do lixo total regional,Participação da queima do lixo total regional,Participação do lixo descartado e mal gerido do total regional,Participação do lixo encaminhado para aterros do total regional,Código,Lixo plástico mal gerenciado por pessoa (kg por ano),Cidade,Região,Qualidade do Ar,Poluição da Água
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Joao Pessoa,Paraiba,86.11111111,43.75
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Vitoria,Espirito Santo,34.61538462,55.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Campo Grande,Mato Grosso do Sul,92.5,57.14285714
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Cuiaba,Mato Grosso,25.0,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Campinas,Sao Paulo,61.02941176,48.33333333
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Porto Velho,Rondonia,50.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Niteroi,Rio de Janeiro,57.8125,52.27272727
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Boa Vista,Roraima,91.66666667,58.33333333
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sao Bernardo do Campo,Sao Paulo,28.125,66.66666667
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Guarulhos,Sao Paulo,67.85714286,21.875
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Ribeirao Preto,Sao Paulo,47.72727273,61.11111111
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Nova Iguacu,Rio de Janeiro,45.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sorocaba,Sao Paulo,53.57142857,41.66666667
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Petropolis,Rio de Janeiro,100.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sao Jose dos Campos,Sao Paulo,69.0,26.47058824
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Santo Andre,Sao Paulo,50.0,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Londrina,Parana,80.0,35.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Juiz de Fora,Minas Gerais,80.0,58.33333333
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Duque de Caxias,Rio de Janeiro,12.5,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Canoas,Rio Grande do Sul,62.5,87.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Uberlandia,Minas Gerais,87.5,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Mogi das Cruzes,Sao Paulo,90.0,20.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sao Carlos,Sao Paulo,80.0,45.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Feira de Santana,Bahia,62.5,62.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Foz do Iguacu,Parana,100.0,33.33333333
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Cascavel,Parana,100.0,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Maringa,Parana,95.83333333,25.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Bauru,Sao Paulo,58.33333333,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Ponta Grossa,Parana,62.5,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Contagem,Minas Gerais,50.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Jundiai,Sao Paulo,67.85714286,5.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Volta Redonda,Rio de Janeiro,50.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Teixeira de Freitas,Bahia,25.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Rio Claro,Sao Paulo,25.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Novo Hamburgo,Rio Grande do Sul,87.5,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Guarapuava,Parana,100.0,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Vila Velha,Espirito Santo,33.33333333,41.66666667
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sao Joao de Meriti,Rio de Janeiro,0.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Barueri,Sao Paulo,50.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Americana,Sao Paulo,25.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Nova Friburgo,Rio de Janeiro,100.0,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Macae,Rio de Janeiro,100.0,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Franca,Sao Paulo,100.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Presidente Prudente,Sao Paulo,68.75,12.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Passo Fundo,Rio Grande do Sul,50.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Balneario Camboriu,Santa Catarina,25.0,87.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Indaiatuba,Sao Paulo,87.5,31.25
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Teresopolis,Rio de Janeiro,75.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Araraquara,Sao Paulo,58.33333333,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Aracatuba,Sao Paulo,50.0,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Embu das Artes,Sao Paulo,50.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Dourados,Mato Grosso do Sul,75.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Diadema,Sao Paulo,41.66666667,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Montes Claros,Minas Gerais,50.0,25.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sao Leopoldo,Rio Grande do Sul,75.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Campos dos Goytacazes,Rio de Janeiro,65.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Viamao,Rio Grande do Sul,100.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Cabo Frio,Rio de Janeiro,87.5,62.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Marilia,Sao Paulo,83.33333333,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Santa Maria,Rio Grande do Sul,62.5,87.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Lages,Santa Catarina,62.5,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Limeira,Sao Paulo,12.5,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Petrolina,Pernambuco,87.5,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Itajai,Santa Catarina,100.0,0.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Jaragua do Sul,Santa Catarina,87.5,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Praia Grande,Sao Paulo,75.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Resende,Rio de Janeiro,62.5,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Colombo,Parana,33.33333333,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Serra,Espirito Santo,25.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Itapetininga,Sao Paulo,62.5,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Pouso Alegre,Minas Gerais,87.5,37.5
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Paulista,Pernambuco,75.0,25.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Sao Caetano do Sul,Sao Paulo,37.5,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Catanduva,Sao Paulo,37.5,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Patos de Minas,Minas Gerais,25.0,50.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Atibaia,Sao Paulo,75.0,25.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Parnaiba,Piaui,100.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Linhares,Espirito Santo,100.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Rio das Ostras,Rio de Janeiro,25.0,100.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Belem,Para,81.25,93.75
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Osorio,Rio Grande do Sul,100.0,75.0
Brazil,2019.0,,BRA,3.859175176,,,,,,BRA,15.62046908,Piracicaba,Sao Paulo,40.0,25.0
Brunei,2019.0,,BRN,0.013681036,,,,,,BRN,1.598152425,Bandar Seri Begawan,Brunei-Muara District,82.95454545,48.86363636
Brunei,2019.0,,BRN,0.013681036,,,,,,BRN,1.598152425,Kuala Belait,Belait District,12.5,100.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Plovdiv,Plovdiv region,31.41025641,36.29032258
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Sofia,Sofia City Province,23.62132353,40.94339623
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Varna,Varna Province,40.10416667,48.88888889
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Burgas,Burgas Province,46.42857143,46.73913043
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Ruse,Ruse Province,21.42857143,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Pleven,Pleven Province,17.85714286,100.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Dobrich,Dobrich Province,37.5,100.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Stara Zagora,Stara Zagora Province,61.11111111,5.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Blagoevgrad,Blagoevgrad Province,47.5,25.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Veliko Tarnovo,Veliko Tarnovo Province,62.5,31.25
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Sliven,Sliven Province,53.57142857,8.333333333
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Shumen,Shumen Province,28.57142857,75.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Silistra,Silistra Province,100.0,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Pernik,Pernik Province,25.0,0.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Haskovo,Haskovo Province,25.0,25.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Yambol,Yambol Province,55.0,37.5
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Pazardzhik,Pazardzhik Province,25.0,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Kyustendil,Kyustendil Province,62.5,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Lovech,Lovech Province,37.5,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Vratsa,Vratsa Province,35.71428571,75.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Asenovgrad,Plovdiv region,25.0,0.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Kardzhali,Kardzhali Province,40.0,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Smolyan,Smolyan Province,100.0,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Montana,Montana Province,20.0,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Dimitrovgrad,Haskovo Province,12.5,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Samokov,Sofia Province,50.0,50.0
Bulgaria,2019.0,,BGR,0.000714681,,,,,,BGR,0.445285714,Bansko,Blagoevgrad Province,100.0,0.0
Burkina Faso,2019.0,,BFA,0.0,,,,,,BFA,15.61429064,,,,
Burundi,,,,,,,,,,,,Bujumbura,Bujumbura Mairie Province,50.0,75.0
Burundi,,,,,,,,,,,,Cankuzo,Cankuzo Province,0.0,100.0
Cambodia,2019.0,,KHM,0.113634275,,,,,,KHM,15.01152423,Siem Reap,Siem Reap Province,60.0,95.0
Cambodia,2019.0,,KHM,0.113634275,,,,,,KHM,15.01152423,Battambang,Battambang Province,66.66666667,50.0
Cambodia,2019.0,,KHM,0.113634275,,,,,,KHM,15.01152423,Kampot,Kampot Province,62.5,50.0
Cambodia,2019.0,,KHM,0.113634275,,,,,,KHM,15.01152423,Kampong Chhnang,Kampong Chhnang Province,100.0,50.0
Cambodia,2019.0,,KHM,0.113634275,,,,,,KHM,15.01152423,Sihanoukville,Sihanoukville Province,25.0,86.36363636
Cameroon,2019.0,,CMR,1.0894801,,,,,,CMR,22.36814036,Yaounde,Centre,14.0625,88.63636364
Cameroon,2019.0,,CMR,1.0894801,,,,,,CMR,22.36814036,Douala,Littoral,40.0,79.16666667
Cameroon,2019.0,,CMR,1.0894801,,,,,,CMR,22.36814036,Bamenda,Northwest,15.0,92.85714286
Cameroon,2019.0,,CMR,1.0894801,,,,,,CMR,22.36814036,Bafoussam,West Region,0.0,50.0
Cameroon,2019.0,,CMR,1.0894801,,,,,,CMR,22.36814036,Kumba,Southwest,75.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Toronto,Ontario,65.53468208,37.7994012
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Montreal,Quebec,70.76023392,36.96319018
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Ottawa,Ontario,84.56375839,27.99295775
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Iqaluit,Nunavut,50.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Whitehorse,Yukon,92.5,12.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Yellowknife,Northwest Territories,87.5,43.75
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,St. John's,Newfoundland and Labrador,90.625,35.41666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Regina,Saskatchewan,68.57142857,42.74193548
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Charlottetown,Prince Edward Island,97.5,20.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Victoria,British Columbia,92.72151899,27.7027027
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Winnipeg,Manitoba,71.31147541,42.64705882
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Fredericton,New Brunswick,90.0,31.25
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Halifax,Nova Scotia,84.57446809,36.25
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Quebec City,Quebec,82.5,43.75
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Saskatoon,Saskatchewan,74.32432432,29.6875
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Nanaimo,British Columbia,89.77272727,29.16666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Maple Ridge,British Columbia,66.66666667,41.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Red Deer,Alberta,58.82352941,42.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Vancouver,British Columbia,80.56930693,31.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Sarnia,Ontario,70.58823529,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Thunder Bay,Ontario,87.5,34.375
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Brantford,Ontario,75.0,43.33333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Barrie,Ontario,83.82352941,29.16666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Burlington,Ontario,91.25,35.9375
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Belleville,Ontario,88.88888889,20.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Trois-Rivieres,Quebec,82.14285714,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Vaughan,Ontario,80.88235294,28.33333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Markham,Ontario,89.58333333,17.70833333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Brampton,Ontario,70.83333333,39.88095238
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Mississauga,Ontario,81.69642857,32.69230769
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Richmond Hill,Ontario,89.28571429,8.333333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Newmarket,Ontario,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Banff,Alberta,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Brandon,Manitoba,85.0,40.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,London,Ontario,69.82758621,51.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Chatham-Kent,Ontario,60.0,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Fort McMurray,Alberta,70.0,41.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Hamilton,Ontario,42.79661017,54.01785714
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Brossard,Quebec,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Saguenay,Quebec,96.875,18.75
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Longueuil,Quebec,100.0,37.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Sherbrooke,Quebec,90.78947368,31.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Boisbriand,Quebec,75.0,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Richmond,Quebec,80.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Chateauguay,Quebec,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Victoriaville,Quebec,91.66666667,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Mascouche,Quebec,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Rouyn-Noranda,Quebec,91.66666667,12.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Laval,Quebec,91.07142857,41.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Gatineau,Quebec,88.63636364,42.85714286
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Granby,Quebec,100.0,75.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Drummondville,Quebec,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Montmagny,Quebec,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Salaberry-de-Valleyfield,Quebec,85.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Senneterre,Quebec,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Sainte-Adele,Quebec,90.0,100.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Kitchener,Ontario,80.43478261,30.26315789
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Kingston,Ontario,83.33333333,29.54545455
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Whistler,British Columbia,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Oshawa,Ontario,84.09090909,32.14285714
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Kelowna,British Columbia,79.87804878,32.43243243
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Burnaby,British Columbia,77.77777778,41.07142857
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Aurora,Ontario,50.0,37.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Lethbridge,Alberta,68.75,36.36363636
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Abbotsford,British Columbia,64.28571429,36.45833333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Niagara Falls,Ontario,83.33333333,43.75
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Inuvik,Northwest Territories,87.5,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Medicine Hat,Alberta,87.5,34.375
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Whitby,Ontario,86.53846154,17.30769231
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Ajax,Ontario,87.5,38.63636364
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Pickering,Ontario,75.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Surrey,British Columbia,71.73913043,33.33333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Airdrie,Alberta,62.5,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Welland,Ontario,45.0,45.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Oakville,Ontario,80.0,33.33333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Milton,Ontario,81.81818182,29.54545455
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Moncton,New Brunswick,83.33333333,23.52941176
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Sault Ste. Marie,Ontario,50.0,53.33333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Kamloops,British Columbia,71.42857143,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Bridgewater,Nova Scotia,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Wolfville,Nova Scotia,75.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Port Perry,Ontario,100.0,37.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Guelph,Ontario,86.9047619,26.47058824
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Arnprior,Ontario,100.0,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Morden,Manitoba,25.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Prince George,British Columbia,58.33333333,41.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Powell River,British Columbia,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Waterloo,Ontario,84.72222222,34.72222222
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Grande Prairie,Alberta,87.5,15.625
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Coquitlam,British Columbia,80.95238095,30.88235294
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Prince Albert,Saskatchewan,75.0,37.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Fort Smith,Northwest Territories,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Stratford,Ontario,50.0,41.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Peterborough,Ontario,85.0,20.83333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Bathurst,New Brunswick,95.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Beaverlodge,Alberta,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Summerside,Prince Edward Island,100.0,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Yarmouth,Nova Scotia,100.0,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,New Westminster,British Columbia,87.5,18.33333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Vanderhoof,British Columbia,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,North Bay,Ontario,93.75,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Langley,British Columbia,75.0,62.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Sydney,Nova Scotia,100.0,25.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Penticton,British Columbia,56.25,12.5
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,St. Albert,Alberta,100.0,8.333333333
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Burns Lake,British Columbia,100.0,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Cornwall,Ontario,96.42857143,50.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Chilliwack,British Columbia,79.54545455,16.66666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Vernon,British Columbia,72.5,54.16666667
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Lloydminster,Alberta,60.71428571,27.77777778
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Timmins,Ontario,75.0,45.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Corner Brook,Newfoundland and Labrador,93.75,0.0
Canada,2019.0,,CAN,0.024299153,,,,,,CAN,0.630483013,Canmore,Alberta,100.0,25.0
